,filename,width,height,class,xmin,ymin,xmax,ymax
4437,201310042.jpg,400,300,bucket,14.0,91.0,338.0,299.0
4438,201310085.jpg,400,300,bucket,185.0,194.0,239.0,265.0
4439,201310085.jpg,400,300,bowl,232.0,217.0,262.0,243.0
4440,201310087.jpg,400,300,bowl,224.0,189.0,259.0,210.0
4441,201310088.jpg,400,300,bucket,281.0,205.0,334.0,260.0
4442,201310088.jpg,400,300,bowl,44.0,183.0,89.0,216.0
4443,201310089.jpg,400,300,tire,174.0,199.0,265.0,272.0
4444,201310089.jpg,400,300,bowl,16.0,102.0,123.0,176.0
4445,201310183.jpg,400,300,bucket,234.0,113.0,254.0,139.0
4446,201310183.jpg,400,300,plastic_bag,188.0,102.0,231.0,130.0
4447,201310183.jpg,400,300,bucket,138.0,123.0,162.0,140.0
4448,201310183.jpg,400,300,bucket,85.0,118.0,113.0,140.0
4449,201310183.jpg,400,300,plastic_bag,308.0,125.0,346.0,152.0
4450,201310188.jpg,400,300,bottle,178.0,155.0,245.0,218.0
4451,201310244.jpg,400,300,bucket,62.0,120.0,122.0,191.0
4452,201310244.jpg,400,300,bucket,154.0,148.0,219.0,214.0
4453,201310244.jpg,400,300,bucket,149.0,196.0,219.0,273.0
4454,201310244.jpg,400,300,bowl,198.0,255.0,243.0,288.0
4455,201310244.jpg,400,300,plate,78.0,189.0,132.0,223.0
4456,201310245.jpg,400,300,plastic_bag,1.0,21.0,398.0,300.0
4457,201310247.jpg,400,300,plastic_bag,80.0,131.0,174.0,204.0
4458,201310247.jpg,400,300,plastic_bag,265.0,136.0,359.0,203.0
4459,201310247.jpg,400,300,plastic_bag,325.0,110.0,393.0,165.0
4460,201310247.jpg,400,300,plastic_bag,151.0,92.0,225.0,143.0
4461,201310247.jpg,400,300,plastic_bag,15.0,80.0,62.0,102.0
4462,201310247.jpg,400,300,bottle,168.0,201.0,209.0,220.0
4463,201310247.jpg,400,300,box,169.0,144.0,223.0,198.0
4464,201310247.jpg,400,300,box,277.0,189.0,336.0,228.0
4465,201310257.jpg,400,300,plastic_bag,199.0,100.0,395.0,169.0
4466,201311073.jpg,400,300,bowl,209.0,48.0,240.0,64.0
4467,201311073.jpg,400,300,bowl,224.0,59.0,263.0,78.0
4468,201311073.jpg,400,300,bowl,276.0,53.0,306.0,74.0
4469,201311073.jpg,400,300,bowl,262.0,38.0,296.0,58.0
4470,201311077.jpg,400,300,box,192.0,166.0,264.0,213.0
4471,201311081.jpg,400,300,plastic_bag,10.0,71.0,400.0,300.0
4472,201311202.jpg,400,300,plastic_bag,346.0,211.0,380.0,253.0
4473,201311202.jpg,400,300,plastic_bag,238.0,183.0,307.0,243.0
4474,201311204.jpg,400,300,plastic_bag,235.0,159.0,329.0,238.0
4475,2013112613.jpg,400,300,styrofoam,334.0,185.0,360.0,202.0
4476,201311284.jpg,400,300,box,217.0,136.0,275.0,204.0
4477,201311284.jpg,400,300,water_tower,157.0,119.0,229.0,227.0
4478,201311293.jpg,400,300,toilet,306.0,172.0,327.0,196.0
4479,201311293.jpg,400,300,plastic_bag,121.0,113.0,213.0,206.0
4480,2013120417.jpg,400,300,plate,97.0,165.0,162.0,200.0
4481,2013120417.jpg,400,300,bowl,306.0,162.0,341.0,186.0
4482,2013120417.jpg,400,300,bowl,211.0,185.0,249.0,212.0
4483,2013120417.jpg,400,300,bottle,340.0,172.0,354.0,192.0
4484,2013120417.jpg,400,300,bottle,316.0,172.0,329.0,193.0
4485,2013120417.jpg,400,300,plate,341.0,128.0,377.0,153.0
4486,2013120417.jpg,400,300,bowl,30.0,184.0,67.0,213.0
4487,201312062.jpg,400,300,plastic_bag,247.0,217.0,288.0,267.0
4488,201312062.jpg,400,300,plastic_bag,196.0,113.0,307.0,226.0
4489,201312062.jpg,400,300,bucket,170.0,204.0,204.0,248.0
4490,201312125.jpg,400,300,tire,27.0,67.0,66.0,93.0
4491,201312125.jpg,400,300,tire,56.0,80.0,97.0,108.0
4492,201312125.jpg,400,300,tire,138.0,80.0,186.0,100.0
4493,201312125.jpg,400,300,tire,119.0,70.0,154.0,100.0
4494,201312125.jpg,400,300,bowl,37.0,165.0,62.0,191.0
4495,201312191.jpg,400,300,plastic_bag,312.0,158.0,400.0,232.0
4496,201312191.jpg,400,300,plastic_bag,164.0,167.0,262.0,226.0
4497,201312232.jpg,400,300,bucket,166.0,156.0,219.0,241.0
4498,201312241.jpg,400,300,styrofoam,116.0,205.0,162.0,228.0
4499,201312241.jpg,400,300,styrofoam,244.0,186.0,285.0,212.0
4500,201312241.jpg,400,300,styrofoam,108.0,221.0,138.0,245.0
4501,201312245.jpg,400,300,bowl,207.0,115.0,235.0,151.0
4502,201312245.jpg,400,300,bowl,176.0,135.0,208.0,175.0
4503,201312246.jpg,400,300,bowl,175.0,191.0,229.0,247.0
4504,201312246.jpg,400,300,water_tower,230.0,121.0,369.0,300.0
4505,201312262.jpg,400,300,plastic_bag,1.0,1.0,399.0,136.0
4506,201312263.jpg,400,300,plastic_bag,10.0,99.0,399.0,300.0
4507,2013123017.jpg,400,300,plastic_bag,1.0,63.0,398.0,299.0
4508,201312302.jpg,400,300,box,257.0,128.0,355.0,205.0
4509,201312302.jpg,400,300,plastic_bag,332.0,58.0,400.0,205.0
4510,201312304.jpg,400,300,plastic_bag,131.0,65.0,295.0,169.0
4511,2014010222.jpg,400,300,plastic_bag,213.0,82.0,257.0,152.0
4512,2014010222.jpg,400,300,plastic_bag,182.0,95.0,220.0,133.0
4513,2014010240.jpg,400,300,bucket,293.0,230.0,365.0,300.0
4514,2014010240.jpg,400,300,bucket,74.0,153.0,109.0,199.0
4515,2014010240.jpg,400,300,plastic_bag,315.0,120.0,379.0,226.0
4516,2014010314.jpg,400,300,styrofoam,346.0,125.0,374.0,142.0
4517,2014010314.jpg,400,300,plastic_bag,262.0,231.0,395.0,300.0
4518,2014010314.jpg,400,300,box,136.0,175.0,187.0,209.0
4519,2014010314.jpg,400,300,box,121.0,198.0,162.0,229.0
4520,2014010314.jpg,400,300,box,178.0,196.0,224.0,229.0
4521,2014010314.jpg,400,300,box,158.0,223.0,212.0,276.0
4522,2014010314.jpg,400,300,box,201.0,232.0,255.0,274.0
4523,2014010315.jpg,400,300,plastic_bag,162.0,140.0,210.0,211.0
4524,201401033.jpg,400,300,plastic_bag,166.0,45.0,267.0,68.0
4525,201401034.jpg,400,300,bucket,141.0,138.0,242.0,275.0
4526,201401034.jpg,400,300,box,60.0,89.0,208.0,253.0
4527,201401034.jpg,400,300,bucket,203.0,65.0,288.0,176.0
4528,2014010421.jpg,400,300,plastic_bag,343.0,211.0,380.0,255.0
4529,2014010421.jpg,400,300,plastic_bag,373.0,221.0,400.0,253.0
4530,2014010421.jpg,400,300,plastic_bag,235.0,181.0,305.0,243.0
4531,2014010427.jpg,400,300,bucket,239.0,236.0,269.0,258.0
4532,2014010427.jpg,400,300,bucket,265.0,239.0,290.0,269.0
4533,2014010427.jpg,400,300,bucket,281.0,229.0,301.0,263.0
4534,2014010427.jpg,400,300,box,176.0,164.0,208.0,191.0
4535,201401075.jpg,400,300,bowl,54.0,77.0,146.0,163.0
4536,201401075.jpg,400,300,bowl,259.0,1.0,307.0,35.0
4537,201401081.jpg,400,300,bucket,64.0,142.0,149.0,232.0
4538,201401081.jpg,400,300,bucket,161.0,98.0,230.0,174.0
4539,201401081.jpg,400,300,bucket,215.0,104.0,259.0,170.0
4540,201401081.jpg,400,300,bucket,232.0,96.0,285.0,155.0
4541,201401081.jpg,400,300,bucket,144.0,137.0,195.0,201.0
4542,201401081.jpg,400,300,bowl,305.0,115.0,336.0,142.0
4543,201401081.jpg,400,300,plate,306.0,80.0,347.0,138.0
4544,2014010810.jpg,400,300,box,104.0,154.0,284.0,300.0
4545,2014010810.jpg,400,300,aquarium,109.0,19.0,264.0,119.0
4546,2014010810.jpg,400,300,bowl,269.0,108.0,306.0,127.0
4547,2014010812.jpg,400,300,bucket,155.0,196.0,203.0,284.0
4548,2014010812.jpg,400,300,bucket,216.0,191.0,265.0,280.0
4549,2014010812.jpg,400,300,bucket,27.0,1.0,121.0,134.0
4550,2014010812.jpg,400,300,bucket,237.0,77.0,293.0,132.0
4551,2014010812.jpg,400,300,plate,108.0,106.0,211.0,146.0
4552,2014010813.jpg,400,300,tub,83.0,134.0,303.0,299.0
4553,2014010813.jpg,400,300,bucket,170.0,99.0,205.0,123.0
4554,2014010814.jpg,400,300,bowl,107.0,75.0,265.0,290.0
4555,2014010815.jpg,400,300,bowl,50.0,92.0,120.0,183.0
4556,2014010815.jpg,400,300,bowl,276.0,92.0,359.0,190.0
4557,2014010816.jpg,400,300,styrofoam,64.0,136.0,343.0,211.0
4558,2014010816.jpg,400,300,styrofoam,71.0,190.0,317.0,277.0
4559,2014010816.jpg,400,300,bucket,83.0,70.0,176.0,125.0
4560,201401082.jpg,400,300,box,78.0,93.0,400.0,267.0
4561,201401083.jpg,400,300,bucket,157.0,106.0,342.0,187.0
4562,201401084.jpg,400,300,box,285.0,142.0,336.0,194.0
4563,201401084.jpg,400,300,box,223.0,125.0,316.0,190.0
4564,201401084.jpg,400,300,box,176.0,121.0,261.0,180.0
4565,201401084.jpg,400,300,box,136.0,117.0,207.0,171.0
4566,201401086.jpg,400,300,bowl,176.0,137.0,235.0,226.0
4567,201401086.jpg,400,300,styrofoam,57.0,189.0,129.0,261.0
4568,201401086.jpg,400,300,bucket,65.0,132.0,93.0,176.0
4569,201401086.jpg,400,300,bucket,344.0,45.0,392.0,125.0
4570,201401086.jpg,400,300,bucket,115.0,79.0,146.0,119.0
4571,201401087.jpg,400,300,bucket,155.0,125.0,298.0,215.0
4572,201401089.jpg,400,300,box,112.0,242.0,236.0,300.0
4573,2014010914.jpg,400,300,bowl,186.0,125.0,268.0,180.0
4574,2014010914.jpg,400,300,bowl,254.0,110.0,330.0,162.0
4575,2014010914.jpg,400,300,bowl,320.0,104.0,393.0,153.0
4576,2014010914.jpg,400,300,bowl,84.0,120.0,188.0,191.0
4577,2014010914.jpg,400,300,bowl,1.0,139.0,87.0,237.0
4578,201401092.jpg,400,300,bucket,89.0,121.0,160.0,233.0
4579,201401094.jpg,400,300,bucket,82.0,185.0,121.0,247.0
4580,201401094.jpg,400,300,bucket,38.0,201.0,85.0,273.0
4581,201401094.jpg,400,300,bucket,118.0,181.0,149.0,209.0
4582,201401096.jpg,400,300,plastic_bag,105.0,152.0,175.0,254.0
4583,201401096.jpg,400,300,styrofoam,65.0,190.0,86.0,218.0
4584,201401096.jpg,400,300,box,217.0,178.0,247.0,205.0
4585,201401096.jpg,400,300,box,306.0,156.0,333.0,180.0
4586,201401096.jpg,400,300,box,272.0,155.0,299.0,182.0
4587,201401096.jpg,400,300,box,327.0,186.0,354.0,216.0
4588,201401096.jpg,400,300,box,269.0,129.0,294.0,153.0
4589,201401096.jpg,400,300,box,248.0,138.0,267.0,154.0
4590,201401096.jpg,400,300,box,276.0,186.0,303.0,212.0
4591,201401131.jpg,400,300,bowl,342.0,195.0,363.0,213.0
4592,201401131.jpg,400,300,bowl,364.0,193.0,388.0,211.0
4593,201401131.jpg,400,300,bowl,327.0,198.0,346.0,216.0
4594,2014011313.jpg,400,300,plastic_bag,14.0,194.0,183.0,298.0
4595,2014011314.jpg,400,300,styrofoam,57.0,175.0,101.0,209.0
4596,2014011314.jpg,400,300,styrofoam,193.0,226.0,247.0,251.0
4597,201401134.jpg,400,300,toilet,185.0,114.0,233.0,174.0
4598,201401134.jpg,400,300,toilet,198.0,197.0,316.0,297.0
4599,201401136.jpg,400,300,bowl,242.0,148.0,378.0,255.0
4600,201401136.jpg,400,300,bowl,1.0,129.0,97.0,174.0
4601,201401136.jpg,400,300,bowl,1.0,146.0,98.0,240.0
4602,201401136.jpg,400,300,plate,235.0,216.0,372.0,293.0
4603,201401139.jpg,400,300,bucket,179.0,117.0,317.0,270.0
4604,2014011410.jpg,400,300,toilet,223.0,133.0,289.0,218.0
4605,2014011410.jpg,400,300,bucket,119.0,100.0,158.0,135.0
4606,2014011412.jpg,400,300,tire,164.0,148.0,268.0,253.0
4607,2014011412.jpg,400,300,tire,267.0,137.0,332.0,221.0
4608,2014011412.jpg,400,300,tire,91.0,142.0,166.0,242.0
4609,2014011412.jpg,400,300,tire,196.0,124.0,258.0,165.0
4610,2014011412.jpg,400,300,tire,248.0,123.0,300.0,168.0
4611,2014011412.jpg,400,300,tire,142.0,104.0,189.0,123.0
4612,2014011412.jpg,400,300,tire,151.0,86.0,196.0,109.0
4613,2014011412.jpg,400,300,tire,92.0,102.0,134.0,134.0
4614,2014011412.jpg,400,300,tire,98.0,120.0,160.0,140.0
4615,2014011415.jpg,400,300,plastic_bag,74.0,103.0,151.0,159.0
4616,2014011415.jpg,400,300,plastic_bag,168.0,205.0,287.0,300.0
4617,201401146.jpg,400,300,bowl,187.0,119.0,267.0,221.0
4618,201401146.jpg,400,300,bowl,187.0,224.0,216.0,251.0
4619,201401158.jpg,300,400,water_tower,110.0,39.0,126.0,67.0
4620,201401159.jpg,400,300,plastic_bag,151.0,164.0,246.0,240.0
4621,201401159.jpg,400,300,plastic_bag,90.0,189.0,137.0,218.0
4622,201401201.jpg,400,300,tire,179.0,125.0,316.0,157.0
4623,201401201.jpg,400,300,tire,133.0,135.0,362.0,186.0
4624,201401201.jpg,400,300,tire,138.0,169.0,361.0,211.0
4625,201401201.jpg,400,300,tire,138.0,189.0,359.0,233.0
4626,201401202.jpg,400,300,plastic_bag,157.0,202.0,326.0,251.0
4627,201401202.jpg,400,300,plastic_bag,93.0,214.0,161.0,240.0
4628,201401271.jpg,400,300,styrofoam,62.0,2.0,323.0,177.0
4629,201401271.jpg,400,300,styrofoam,1.0,35.0,169.0,217.0
4630,201401271.jpg,400,300,styrofoam,146.0,98.0,400.0,299.0
4631,201401272.jpg,400,300,bucket,79.0,80.0,218.0,224.0
4632,201401272.jpg,400,300,bucket,216.0,91.0,341.0,227.0
4633,201401272.jpg,400,300,bucket,241.0,5.0,311.0,86.0
4634,201401273.jpg,400,300,bucket,246.0,151.0,261.0,173.0
4635,201401273.jpg,400,300,plate,300.0,177.0,327.0,188.0
4636,201402052.jpg,400,300,bucket,49.0,232.0,105.0,300.0
4637,201402052.jpg,400,300,bucket,97.0,196.0,119.0,233.0
4638,201402052.jpg,400,300,box,222.0,206.0,261.0,246.0
4639,201402052.jpg,400,300,plate,53.0,219.0,99.0,237.0
4640,201402054.jpg,400,300,plastic_bag,249.0,1.0,400.0,294.0
4641,201402055.jpg,400,300,bucket,138.0,192.0,177.0,251.0
4642,201402055.jpg,400,300,bucket,243.0,140.0,337.0,286.0
4643,201402055.jpg,400,300,plastic_bag,186.0,212.0,258.0,300.0
4644,201402056.jpg,400,300,bowl,74.0,113.0,119.0,154.0
4645,201402056.jpg,400,300,bowl,208.0,176.0,318.0,276.0
4646,201402056.jpg,400,300,bowl,313.0,45.0,377.0,105.0
4647,201402056.jpg,400,300,bowl,180.0,1.0,278.0,50.0
4648,201402061.jpg,400,300,bucket,220.0,157.0,251.0,200.0
4649,201402082.jpg,400,300,plate,1.0,127.0,48.0,148.0
4650,201402111.jpg,400,300,bucket,1.0,84.0,127.0,194.0
4651,201402111.jpg,400,300,bucket,128.0,88.0,263.0,174.0
4652,201402111.jpg,400,300,bucket,252.0,91.0,378.0,168.0
4653,201402111.jpg,400,300,plate,127.0,31.0,262.0,102.0
4654,201402111.jpg,400,300,plate,257.0,33.0,391.0,110.0
4655,201402111.jpg,400,300,plate,1.0,30.0,126.0,113.0
4656,201402111.jpg,400,300,bucket,68.0,204.0,187.0,300.0
4657,201402111.jpg,400,300,bucket,191.0,195.0,310.0,299.0
4658,201402111.jpg,400,300,bucket,341.0,116.0,400.0,300.0
4659,201402122.jpg,400,300,bucket,111.0,176.0,146.0,209.0
4660,201402172.jpg,400,300,water_tower,236.0,14.0,376.0,300.0
4661,201402172.jpg,400,300,water_tower,11.0,51.0,148.0,282.0
4662,201402191.jpg,400,300,plastic_bag,84.0,103.0,264.0,152.0
4663,201402191.jpg,400,300,plastic_bag,97.0,129.0,379.0,300.0
4664,201402261.jpg,300,400,water_tower,108.0,84.0,227.0,223.0
4665,201402261.jpg,300,400,bucket,89.0,202.0,208.0,329.0
4666,2014022610.jpg,400,300,bottle,65.0,133.0,123.0,158.0
4667,2014022610.jpg,400,300,bottle,44.0,122.0,83.0,166.0
4668,2014022610.jpg,400,300,bottle,140.0,201.0,173.0,229.0
4669,201403032.jpg,400,300,bowl,61.0,1.0,345.0,300.0
4670,201403041.jpg,400,300,box,152.0,171.0,185.0,209.0
4671,201403041.jpg,400,300,bowl,88.0,154.0,133.0,186.0
4672,201403052.jpg,400,300,bucket,135.0,116.0,249.0,250.0
4673,201403052.jpg,400,300,bottle,235.0,177.0,297.0,285.0
4674,201403052.jpg,400,300,bottle,279.0,131.0,340.0,242.0
4675,201403052.jpg,400,300,bottle,251.0,84.0,297.0,183.0
4676,2014030612.jpg,400,300,bowl,131.0,131.0,266.0,252.0
4677,2014030613.jpg,400,300,bucket,87.0,74.0,236.0,223.0
4678,2014030613.jpg,400,300,plate,233.0,28.0,400.0,211.0
4679,2014030624.jpg,400,300,bucket,24.0,86.0,43.0,114.0
4680,2014030624.jpg,400,300,bowl,175.0,129.0,213.0,160.0
4681,2014030625.jpg,400,300,bowl,203.0,82.0,308.0,172.0
4682,2014030625.jpg,400,300,bowl,281.0,172.0,312.0,213.0
4683,2014030626.jpg,400,300,bucket,240.0,121.0,345.0,272.0
4684,2014030626.jpg,400,300,bucket,170.0,161.0,206.0,203.0
4685,2014030626.jpg,400,300,tire,139.0,123.0,186.0,164.0
4686,2014030626.jpg,400,300,bowl,212.0,180.0,231.0,203.0
4687,2014030626.jpg,400,300,bowl,345.0,187.0,400.0,285.0
4688,2014030626.jpg,400,300,plate,205.0,61.0,236.0,75.0
4689,201403103.jpg,400,300,bucket,164.0,204.0,228.0,296.0
4690,201403103.jpg,400,300,bucket,233.0,214.0,303.0,300.0
4691,201403103.jpg,400,300,bucket,196.0,70.0,257.0,170.0
4692,201403103.jpg,400,300,bucket,131.0,66.0,186.0,145.0
4693,201403103.jpg,400,300,bucket,70.0,166.0,127.0,256.0
4694,201403103.jpg,400,300,bucket,10.0,169.0,93.0,255.0
4695,201403103.jpg,400,300,bucket,10.0,77.0,92.0,180.0
4696,201403103.jpg,400,300,bucket,203.0,149.0,246.0,205.0
4697,201403103.jpg,400,300,bucket,115.0,145.0,157.0,197.0
4698,201403103.jpg,400,300,plastic_bag,249.0,122.0,389.0,203.0
4699,201403103.jpg,400,300,bowl,291.0,106.0,332.0,127.0
4700,201403103.jpg,400,300,bucket,104.0,122.0,145.0,147.0
4701,201403103.jpg,400,300,bottle,111.0,228.0,137.0,259.0
4702,201403114.jpg,400,300,bucket,65.0,218.0,91.0,254.0
4703,201403114.jpg,400,300,bucket,32.0,221.0,73.0,278.0
4704,201403131.jpg,400,300,plate,193.0,210.0,277.0,270.0
4705,201403131.jpg,400,300,bucket,227.0,122.0,254.0,154.0
4706,201403131.jpg,400,300,bucket,76.0,164.0,161.0,246.0
4707,201403131.jpg,400,300,bowl,105.0,221.0,177.0,288.0
4708,201403131.jpg,400,300,bowl,166.0,167.0,226.0,230.0
4709,201403131.jpg,400,300,washing_machine,240.0,101.0,270.0,137.0
4710,201403131.jpg,400,300,bowl,315.0,68.0,365.0,81.0
4711,2014031312.jpg,400,300,styrofoam,75.0,176.0,110.0,218.0
4712,2014031312.jpg,400,300,styrofoam,52.0,157.0,91.0,202.0
4713,2014031312.jpg,400,300,styrofoam,268.0,179.0,310.0,202.0
4714,2014031312.jpg,400,300,styrofoam,142.0,152.0,173.0,170.0
4715,2014031312.jpg,400,300,styrofoam,141.0,171.0,176.0,193.0
4716,2014031312.jpg,400,300,styrofoam,111.0,163.0,141.0,194.0
4717,2014031312.jpg,400,300,plastic_bag,199.0,148.0,225.0,181.0
4718,201403195.jpg,400,300,bucket,185.0,253.0,233.0,300.0
4719,201403195.jpg,400,300,bucket,117.0,154.0,136.0,180.0
4720,201403195.jpg,400,300,bucket,103.0,156.0,117.0,178.0
4721,201403195.jpg,400,300,bucket,8.0,183.0,30.0,207.0
4722,201403196.jpg,400,300,bowl,169.0,184.0,225.0,241.0
4723,201403196.jpg,400,300,styrofoam,143.0,150.0,198.0,195.0
4724,201403196.jpg,400,300,box,271.0,170.0,314.0,222.0
4725,201403196.jpg,400,300,box,22.0,166.0,99.0,235.0
4726,201403196.jpg,400,300,box,338.0,145.0,376.0,170.0
4727,201403196.jpg,400,300,styrofoam,222.0,110.0,251.0,131.0
4728,201403196.jpg,400,300,styrofoam,306.0,159.0,338.0,208.0
4729,201403196.jpg,400,300,styrofoam,305.0,125.0,332.0,139.0
4730,201403196.jpg,400,300,styrofoam,305.0,135.0,335.0,147.0
4731,201403196.jpg,400,300,styrofoam,274.0,144.0,306.0,173.0
4732,201403196.jpg,400,300,styrofoam,206.0,172.0,236.0,201.0
4733,201403198.jpg,400,300,bucket,47.0,5.0,374.0,300.0
4734,201403198.jpg,400,300,bowl,156.0,161.0,240.0,254.0
4735,201403199.jpg,400,300,bowl,124.0,75.0,292.0,229.0
4736,201403215.jpg,400,300,bucket,267.0,118.0,314.0,188.0
4737,201403215.jpg,400,300,bucket,223.0,134.0,242.0,156.0
4738,201403217.jpg,400,300,plastic_bag,100.0,128.0,264.0,181.0
4739,201403219.jpg,400,300,washing_machine,353.0,86.0,397.0,111.0
4740,201403219.jpg,400,300,plastic_bag,329.0,94.0,354.0,127.0
4741,201403219.jpg,400,300,bucket,158.0,114.0,177.0,135.0
4742,2014032413.jpg,400,300,styrofoam,120.0,177.0,268.0,282.0
4743,2014032413.jpg,400,300,tub,124.0,83.0,219.0,119.0
4744,201403261.jpg,400,300,plastic_bag,217.0,148.0,241.0,166.0
4745,201403261.jpg,400,300,plastic_bag,147.0,182.0,161.0,194.0
4746,201403261.jpg,400,300,plastic_bag,144.0,194.0,163.0,209.0
4747,201403261.jpg,400,300,plastic_bag,162.0,187.0,178.0,204.0
4748,201403261.jpg,400,300,plastic_bag,162.0,175.0,178.0,191.0
4749,201403261.jpg,400,300,plastic_bag,221.0,220.0,252.0,245.0
4750,201403261.jpg,400,300,plastic_bag,203.0,234.0,227.0,253.0
4751,201403261.jpg,400,300,plastic_bag,48.0,163.0,93.0,182.0
4752,201403261.jpg,400,300,plastic_bag,105.0,151.0,120.0,164.0
4753,201403261.jpg,400,300,plastic_bag,284.0,134.0,294.0,146.0
4754,201403281.jpg,400,300,tire,193.0,186.0,320.0,237.0
4755,201403281.jpg,400,300,tire,65.0,113.0,173.0,205.0
4756,201403281.jpg,400,300,plastic_bag,110.0,64.0,283.0,177.0
4757,201403281.jpg,400,300,plastic_bag,122.0,166.0,400.0,241.0
4758,201403281.jpg,400,300,plastic_bag,21.0,2.0,203.0,132.0
4759,2014033112.jpg,400,300,tire,176.0,166.0,267.0,229.0
4760,2014033112.jpg,400,300,tire,46.0,216.0,142.0,286.0
4761,2014033114.jpg,300,400,bucket,88.0,110.0,285.0,397.0
4762,201404014.jpg,400,300,box,13.0,37.0,394.0,253.0
4763,201404015.jpg,400,300,bucket,58.0,92.0,274.0,288.0
4764,201404071.jpg,400,300,tire,150.0,146.0,252.0,237.0
4765,201404071.jpg,400,300,tire,125.0,141.0,172.0,158.0
4766,201404101.jpg,400,300,tire,36.0,133.0,172.0,220.0
4767,201404101.jpg,400,300,tire,41.0,172.0,184.0,259.0
4768,201404101.jpg,400,300,tire,162.0,88.0,257.0,141.0
4769,201404101.jpg,400,300,tire,161.0,129.0,259.0,175.0
4770,201404101.jpg,400,300,tire,164.0,155.0,268.0,203.0
4771,201404101.jpg,400,300,tire,230.0,82.0,302.0,117.0
4772,201404104.jpg,400,300,tire,105.0,131.0,219.0,268.0
4773,201404113.jpg,400,300,bucket,232.0,140.0,363.0,300.0
4774,201404113.jpg,400,300,bucket,29.0,132.0,231.0,300.0
4775,201404225.jpg,400,300,box,4.0,48.0,141.0,211.0
4776,201404225.jpg,400,300,bucket,99.0,1.0,399.0,253.0
4777,201404231.jpg,400,300,bottle,22.0,231.0,59.0,284.0
4778,201404231.jpg,400,300,bottle,52.0,232.0,86.0,283.0
4779,201404232.jpg,400,300,bucket,105.0,30.0,338.0,264.0
4780,201404232.jpg,400,300,bucket,1.0,36.0,87.0,136.0
4781,201404232.jpg,400,300,plate,1.0,8.0,62.0,61.0
4782,201404241.jpg,400,300,bucket,1.0,66.0,400.0,258.0
4783,201404291.jpg,400,300,bucket,35.0,31.0,113.0,129.0
4784,201404291.jpg,400,300,bucket,188.0,172.0,273.0,292.0
4785,201404292.jpg,400,300,bucket,227.0,184.0,330.0,300.0
4786,201404292.jpg,400,300,bucket,88.0,84.0,182.0,173.0
4787,201404292.jpg,400,300,bucket,13.0,72.0,103.0,174.0
4788,201404292.jpg,400,300,bucket,221.0,101.0,306.0,187.0
4789,201404292.jpg,400,300,bucket,132.0,144.0,208.0,243.0
4790,201404294.jpg,400,300,tire,123.0,180.0,272.0,300.0
4791,201404294.jpg,400,300,tire,162.0,105.0,263.0,176.0
4792,201404294.jpg,400,300,tire,177.0,45.0,230.0,79.0
4793,201405011.jpg,400,300,bowl,126.0,107.0,197.0,177.0
4794,201405011.jpg,400,300,plate,234.0,175.0,292.0,213.0
4795,201405011.jpg,400,300,plate,205.0,139.0,241.0,172.0
4796,201405012.jpg,400,300,styrofoam,184.0,126.0,302.0,215.0
4797,201405012.jpg,400,300,bucket,223.0,82.0,275.0,164.0
4798,201405052.jpg,400,300,bucket,122.0,168.0,227.0,300.0
4799,201405052.jpg,400,300,bucket,157.0,94.0,222.0,159.0
4800,201405052.jpg,400,300,bucket,186.0,78.0,241.0,116.0
4801,201405053.jpg,400,300,water_tower,137.0,62.0,290.0,300.0
4802,201405057.jpg,400,300,box,3.0,28.0,400.0,292.0
4803,201405057.jpg,400,300,bottle,164.0,142.0,208.0,168.0
4804,201405061.jpg,400,300,tire,273.0,93.0,323.0,124.0
4805,201405061.jpg,400,300,tire,270.0,109.0,318.0,141.0
4806,201405061.jpg,400,300,tire,262.0,125.0,314.0,157.0
4807,201405061.jpg,400,300,tire,260.0,145.0,311.0,179.0
4808,201405061.jpg,400,300,tire,254.0,158.0,304.0,196.0
4809,201405061.jpg,400,300,tire,173.0,173.0,227.0,216.0
4810,201405061.jpg,400,300,tire,123.0,196.0,207.0,282.0
4811,201405061.jpg,400,300,tire,51.0,168.0,129.0,248.0
4812,201405064.jpg,400,300,tire,254.0,76.0,385.0,189.0
4813,201405064.jpg,400,300,tire,243.0,180.0,381.0,280.0
4814,201405064.jpg,400,300,tire,80.0,58.0,193.0,121.0
4815,201405064.jpg,400,300,tire,46.0,28.0,141.0,105.0
4816,201405064.jpg,400,300,tire,179.0,84.0,274.0,181.0
4817,201405064.jpg,400,300,tire,145.0,126.0,255.0,248.0
4818,201405071.jpg,400,300,bowl,27.0,86.0,392.0,251.0
4819,201405081.jpg,400,300,bowl,1.0,56.0,173.0,169.0
4820,201405081.jpg,400,300,bucket,1.0,1.0,399.0,283.0
4821,201405082.jpg,400,300,bucket,1.0,67.0,399.0,299.0
4822,201405082.jpg,400,300,bowl,93.0,180.0,200.0,237.0
4823,201405091.jpg,400,300,bucket,61.0,64.0,129.0,161.0
4824,201405091.jpg,400,300,bucket,103.0,123.0,172.0,216.0
4825,201405091.jpg,400,300,bucket,150.0,177.0,222.0,261.0
4826,201405091.jpg,400,300,bucket,155.0,81.0,234.0,161.0
4827,201405091.jpg,400,300,bucket,244.0,108.0,312.0,192.0
4828,201405091.jpg,400,300,bucket,292.0,144.0,355.0,231.0
4829,201405091.jpg,400,300,bucket,271.0,27.0,317.0,51.0
